ListingCreationDate,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,AmountDelinquent,StatedMonthlyIncome,LoanCurrentDaysDelinquent,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MonthlyLoanPayment,LP_InterestandFees,Investors
2006-12-13 13:47:01.053000000,36,Completed,13-07-2009 0.00,0.1477,0.1299,0.1249,,,0,,Homemaker,Not available,,0,0,1000,19-12-2006 0.00,Q4 2006,33.69,206.41,37
2013-08-05 18:22:01.853000000,36,Current,,0.31032,0.2712,0.2612,E,2,1,CA,Retail Management,Employed,0,12916.66667,0,4000,08-08-2013 0.00,Q3 2013,163.56,521.22,61
2009-08-17 07:10:15.927000000,36,Completed,11-09-2012 0.00,0.12461,0.1035,0.0935,A,9,1,OK,Food Service Management,Full-time,0,4000,0,10000,11-09-2009 0.00,Q3 2009,324.32,1674.34,392
2012-04-22 06:44:28.783000000,36,Completed,11-02-2014 0.00,0.35797,0.3177,0.3077,HR,2,3,OH,Other,Self-employed,0,4000,0,4000,27-04-2012 0.00,Q2 2012,173.71,1807.27,32
2012-06-04 18:48:52.393000000,36,Completed,16-04-2013 0.00,0.26681,0.2287,0.2187,D,6,1,NY,Professional,Employed,0,10333.33333,0,15000,07-06-2012 0.00,Q2 2012,579.63,1863.03,9
2013-10-22 20:01:50.840000000,36,Current,,0.24205,0.2045,0.1945,C,5,1,CT,Sales - Retail,Employed,105,3500,0,8000,04-11-2013 0.00,Q4 2013,299.15,517.0978,1
2008-04-12 17:49:28.630000000,36,Completed,24-02-2010 0.00,0.27767,0.27,0.26,,,3,MO,Principal,Full-time,0,0,0,7500,24-04-2008 0.00,Q2 2008,306.19,2972.05,116
2007-06-25 16:15:27.593000000,36,Completed,10-11-2008 0.00,0.10739,0.09,0.085,,,0,OH,Other,Full-time,0,5000,0,1000,06-07-2007 0.00,Q3 2007,31.8,74.47,44
2013-11-07 17:03:31.893000000,36,Current,,0.23233,0.195,0.185,C,2,2,MA,Sales - Retail,Employed,0,8333.333333,0,15000,12-11-2013 0.00,Q4 2013,553.64,713.7363,1
2006-12-22 12:12:35.390000000,36,Completed,15-01-2008 0.00,0.08617,0.069,0.064,,,0,AR,Computer Programmer,Not available,,4333.333333,0,1000,27-12-2006 0.00,Q4 2006,30.83,61.76,39
2012-03-02 11:04:04.663000000,36,Current,,0.24246,0.2049,0.1949,C,7,13,SC,Realtor,Employed,0,4583.333333,0,3000,12-03-2012 0.00,Q1 2012,112.24,883.76,61
2012-02-15 11:57:38.137000000,36,Completed,24-04-2013 0.00,0.35797,0.3177,0.3077,HR,5,2,IN,Administrative Assistant,Employed,0,8333.333333,0,4000,24-02-2012 0.00,Q1 2012,173.71,1188.25,10
2012-06-22 11:27:17.163000000,36,Completed,14-03-2013 0.00,0.35797,0.3177,0.3077,HR,5,20,MD,Other,Employed,1720,5416.666667,0,4000,02-07-2012 0.00,Q3 2012,173.71,830.07,15
2014-02-20 07:45:52.453000000,36,Current,,0.1954,0.1585,0.1485,C,4,1,IN,Sales - Retail,Employed,0,3250,0,4500,24-02-2014 0.00,Q1 2014,157.87,0,1
2008-09-13 11:51:40.320000000,36,Defaulted,25-01-2010 0.00,0.17445,0.16,0.15,,,1,WA,Sales - Commission,Self-employed,0,10833.33333,1047,14000,26-09-2008 0.00,Q3 2008,492.2,2285.41,381
2013-05-26 07:15:23.647000000,36,Current,,0.15833,0.1299,0.1199,A,8,1,NY,Retail Management,Employed,0,10000,0,3000,29-05-2013 0.00,Q2 2013,101.07,266.23,29
2013-11-25 07:05:22.763000000,36,Current,,0.16324,0.1274,0.1174,B,7,1,TN,Medical Technician,Employed,0,4583.333333,0,15000,02-12-2013 0.00,Q4 2013,503.53,460.8,146
2014-01-09 08:25:39.350000000,36,Current,,0.26149,0.2235,0.2135,D,2,1,TX,Accountant/CPA,Employed,0,7916.666667,0,8500,17-01-2014 0.00,Q1 2014,326.16,161.35,2
2013-04-17 19:55:40.030000000,60,Current,,0.13227,0.1099,0.0999,A,8,1,CA,Computer Programmer,Employed,0,10416.66667,0,18500,08-05-2013 0.00,Q2 2013,402.14,1458.71,329
2013-01-25 14:12:54.537000000,60,Current,,0.21822,0.1939,0.1839,B,7,2,NE,Teacher,Employed,0,5833.333333,0,13000,21-02-2013 0.00,Q1 2013,340.02,2371.05,215
2013-12-07 09:12:28.103000000,60,Current,,0.15844,0.1355,0.1255,B,7,1,GA,Tradesman - Mechanic,Employed,0,4583.333333,0,15000,18-12-2013 0.00,Q4 2013,345.53,343.25,1
2013-08-27 04:03:22.403000000,60,Current,,0.26128,0.2359,0.2259,D,3,1,VA,Social Worker,Employed,0,3000,0,10000,29-08-2013 0.00,Q3 2013,285.3,1156.24,19
2012-07-14 13:49:40.630000000,60,Current,,0.28704,0.261,0.251,D,3,1,VA,Retail Management,Employed,3893,5525,0,13000,20-07-2012 0.00,Q3 2012,390,4940.48,11
2013-07-12 14:34:36.113000000,36,Current,,0.29537,0.2566,0.2466,D,2,3,IL,Engineer - Mechanical,Employed,706,7916.666667,0,4000,19-07-2013 0.00,Q3 2013,160.44,566.9779,1
2012-07-19 14:27:39.597000000,36,Completed,26-06-2013 0.00,0.35797,0.3177,0.3077,HR,4,13,PA,Engineer - Mechanical,Employed,0,3687.5,0,4000,25-07-2012 0.00,Q3 2012,173.71,1049.21,24
2012-09-14 09:07:00.883000000,12,Completed,24-09-2013 0.00,0.30461,0.2254,0.2154,E,6,7,MN,Other,Not employed,5421,0,0,2000,24-09-2012 0.00,Q3 2012,187.71,246.21,35
2013-01-13 11:15:34.050000000,36,Completed,08-03-2013 0.00,0.35356,0.3134,0.3034,HR,3,18,CA,Retail Management,Employed,0,3583.333333,0,2000,24-01-2013 0.00,Q1 2013,86.38,73.51,35
2006-05-08 08:05:53.387000000,36,Defaulted,20-03-2007 0.00,0.1491,0.142,0.1295,,,0,MO,,,,8333.333333,193,13500,19-05-2006 0.00,Q2 2006,462.71,726.83,170
2013-07-31 15:10:20.593000000,36,Current,,0.18214,0.1459,0.1359,B,4,1,NJ,Police Officer/Correction Officer,Employed,0,8333.333333,0,15000,09-08-2013 0.00,Q3 2013,516.97,1034.7841,1
2009-12-20 06:35:26.457000000,36,Completed,30-12-2012 0.00,0.09794,0.0945,0.0845,AA,6,1,IN,Professional,Full-time,0,6666.666667,0,25000,30-12-2009 0.00,Q4 2009,800.24,3807.71,782
2013-12-03 11:00:14.063000000,60,Current,,0.22549,0.201,0.191,D,6,1,NJ,Other,Employed,0,6833.333333,0,15000,12-12-2013 0.00,Q4 2013,398.24,509.71,243
2012-09-17 06:49:35.107000000,60,Current,,0.24302,0.2181,0.2081,C,8,1,NC,Skilled Labor,Employed,0,4583.333333,0,11500,20-09-2012 0.00,Q3 2012,316.38,3266.06,3
2013-06-18 12:11:00.717000000,60,Completed,23-12-2013 0.00,0.20593,0.1819,0.1719,B,3,2,MA,Other,Employed,0,3916.666667,0,8500,26-06-2013 0.00,Q2 2013,216.72,738.604,1
2013-10-01 12:46:29.967000000,60,Current,,0.28899,0.2629,0.2529,E,4,1,CA,Skilled Labor,Employed,0,2500,0,4000,10-10-2013 0.00,Q4 2013,120.45,350.03,4
2010-07-27 00:54:13.403000000,36,Completed,29-06-2011 0.00,0.31053,0.275,0.265,D,6,1,IL,Computer Programmer,Full-time,0,6875,0,6500,03-08-2010 0.00,Q3 2010,267.11,1461.48,187
2007-06-18 17:21:22.663000000,36,Chargedoff,01-11-2009 0.00,0.2421,0.2346,0.2146,,,0,WA,Fireman,Full-time,30,5583.333333,1711,15000,03-07-2007 0.00,Q3 2007,584.25,7043.69,142
2012-02-07 12:55:44.287000000,36,Current,,0.06828,0.0649,0.0549,AA,10,1,WA,Clerical,Employed,0,3500,0,5000,13-02-2012 0.00,Q1 2012,153.22,453.02,107
2013-08-09 10:18:38.177000000,60,Current,,0.31848,0.2916,0.2816,E,5,2,WI,Professional,Employed,0,5373.333333,0,4000,13-08-2013 0.00,Q3 2013,127.36,543.3744,1
2013-11-24 13:59:50.790000000,60,Current,,0.17685,0.1535,0.1435,B,7,1,GA,Computer Programmer,Employed,0,6750,0,15000,27-11-2013 0.00,Q4 2013,359.61,567.4418,1
2010-05-20 11:58:41.287000000,36,Completed,10-12-2010 0.00,0.15651,0.135,0.125,B,8,1,VA,Civil Service,Full-time,0,9311.083333,0,2500,09-06-2010 0.00,Q2 2010,84.84,145.72,125
2010-12-08 13:33:51.883000000,36,Completed,22-08-2011 0.00,0.38443,0.322,0.312,E,5,7,CA,Other,Not employed,0,0,0,1000,21-12-2010 0.00,Q4 2010,43.67,202.77,29
2014-02-27 17:56:24.957000000,60,Current,,0.19143,0.1675,0.1575,C,4,1,NJ,Other,Employed,0,4666.666667,0,15000,04-03-2014 0.00,Q1 2014,370.78,0,1
2012-09-08 09:50:34.930000000,60,Completed,09-07-2013 0.00,0.21392,0.1897,0.1797,B,8,1,WA,Professional,Employed,0,10000,0,17500,14-09-2012 0.00,Q3 2012,453.67,2583.51,8
2013-02-23 13:16:10.793000000,12,Completed,01-03-2014 0.00,0.16803,0.1109,0.1009,B,4,1,OH,Computer Programmer,Employed,0,6416.666667,0,4981,01-03-2013 0.00,Q1 2013,440.46,306,75
2012-08-27 15:55:00.237000000,36,Completed,16-12-2013 0.00,0.35797,0.3177,0.3077,HR,4,7,OH,Biologist,Employed,0,4833.333333,0,2000,26-10-2012 0.00,Q4 2012,86.85,576.16,5
2013-10-30 14:17:25.813000000,36,Current,,0.13301,0.105,0.095,A,4,1,TX,Truck Driver,Self-employed,0,5833.333333,0,15000,01-11-2013 0.00,Q4 2013,487.54,495.2549,1
2012-06-01 06:49:46.517000000,36,Past Due (1-15 days),,0.35797,0.3177,0.3077,HR,5,13,KY,Executive,Employed,0,3333.333333,6,4000,04-06-2012 0.00,Q2 2012,173.71,1749.78,11
2013-10-01 10:41:03.390000000,36,Current,,0.35356,0.3134,0.3034,HR,2,1,NJ,Medical Technician,Employed,0,3333.333333,0,4000,03-10-2013 0.00,Q4 2013,172.76,497.5555,1
2010-02-10 12:04:06.450000000,36,Completed,19-03-2012 0.00,0.15894,0.1374,0.1274,A,9,3,FL,Accountant/CPA,Self-employed,0,14166.66667,0,3000,19-02-2010 0.00,Q1 2010,102.15,577.01,107
2013-11-25 09:45:50.060000000,36,Current,,0.26855,0.2304,0.2204,D,3,1,NY,Postal Service,Employed,0,6166.666667,0,10000,29-11-2013 0.00,Q4 2013,387.31,560.1177,1
2013-12-18 14:25:17.053000000,60,Current,,0.1771,0.1535,0.1435,B,6,1,MD,Other,Employed,0,3750,0,10000,12-02-2014 0.00,Q1 2014,239.74,0,1
2013-12-18 14:25:17.053000000,60,Current,,0.1771,0.1535,0.1435,B,7,1,MD,Other,Employed,0,3750,0,10000,12-02-2014 0.00,Q1 2014,239.74,0,1
2013-12-05 15:46:06.977000000,36,Current,,0.18275,0.1465,0.1365,B,6,1,MO,Construction,Employed,0,1666.666667,0,4000,09-12-2013 0.00,Q4 2013,137.98,96.8345,1
2013-12-18 21:11:06.830000000,36,Current,,0.19501,0.1585,0.1485,C,6,1,WA,Professional,Employed,0,6666.666667,0,25000,24-12-2013 0.00,Q4 2013,877.08,654.9438,1
2012-08-24 11:58:10.310000000,36,Current,,0.24758,0.2099,0.1999,C,7,6,IL,Waiter/Waitress,Employed,0,2000,0,2000,28-08-2012 0.00,Q3 2012,75.34,512.19,16
2013-09-06 13:27:12.037000000,36,Current,,0.13799,0.1099,0.0999,A,10,2,LA,Construction,Self-employed,0,41666.66667,0,4000,18-09-2013 0.00,Q3 2013,130.94,174.2356,1
2008-02-20 10:46:38.547000000,36,Defaulted,27-01-2009 0.00,0.26292,0.24,0.23,,,1,WA,Other,Full-time,0,2833.333333,446,1500,26-02-2008 0.00,Q1 2008,58.85,261.59,5
2008-04-05 10:19:03.943000000,36,Completed,14-10-2010 0.00,0.15793,0.1364,0.1264,,,4,MA,Computer Programmer,Full-time,0,5833.333333,0,6001,14-04-2008 0.00,Q2 2008,45.88,1298.92,248
2011-01-23 13:31:33.193000000,36,Completed,08-07-2011 0.00,0.06888,0.0655,0.0555,AA,10,6,WV,Teacher,Employed,0,3000,0,2500,28-01-2011 0.00,Q1 2011,76.68,68.19,44
2014-01-23 11:43:49.907000000,36,Current,,0.28595,0.2474,0.2374,E,4,1,OH,Retail Management,Employed,0,4916.666667,0,5000,27-01-2014 0.00,Q1 2014,198.11,101.671,1
2011-06-14 20:03:27.517000000,36,Current,,0.18173,0.1599,0.1499,B,9,2,MO,Other,Employed,0,5000,0,6567,30-06-2011 0.00,Q2 2011,230.83,1717.19,112
2011-04-06 13:51:20.827000000,36,Completed,26-04-2011 0.00,0.34887,0.3125,0.3025,HR,4,7,TX,Professional,Employed,0,6833.333333,0,3000,12-04-2011 0.00,Q2 2011,129.42,35.96,30
2012-11-25 09:16:06.380000000,36,Current,,0.2878,0.2492,0.2392,D,7,7,FL,Nurse (LPN),Employed,0,4000,0,7500,12-12-2012 0.00,Q4 2012,297.88,1859.23,115
2013-04-22 12:40:09.940000000,36,Current,,0.2878,0.2492,0.2392,D,2,1,PA,Executive,Self-employed,0,16666.66667,0,4000,29-04-2013 0.00,Q2 2013,158.87,758.09,1
2014-02-25 12:15:29.287000000,36,Current,,0.09065,0.0769,0.0669,AA,9,1,OH,Skilled Labor,Employed,0,5000,0,13000,06-03-2014 0.00,Q1 2014,405.52,0,1
2009-12-09 10:30:37.397000000,36,Completed,23-03-2011 0.00,0.07339,0.07,0.06,AA,10,3,WY,Executive,Full-time,0,5000,0,1000,23-12-2009 0.00,Q4 2009,30.88,60.11,47
2012-07-02 10:41:32.997000000,36,Current,,0.24758,0.2099,0.1999,C,6,3,NV,Other,Not employed,0,0,0,15000,11-07-2012 0.00,Q3 2012,565.05,3999.41,278
2012-04-18 02:33:31.587000000,60,Current,,0.27462,0.2489,0.2389,C,7,15,MT,Professional,Employed,0,2250,0,7000,23-04-2012 0.00,Q2 2012,205.01,2872.15,10
2013-11-20 20:40:00.557000000,36,Current,,0.20524,0.1685,0.1585,C,4,1,IL,Other,Employed,0,3707.583333,0,7000,26-11-2013 0.00,Q4 2013,249.05,287.5585,1
2014-03-06 03:45:19.167000000,36,Current,,0.07957,0.0659,0.0559,AA,11,1,NY,,Other,0,4666.666667,0,15000,11-03-2014 0.00,Q1 2014,460.35,0,270
2012-09-10 15:22:22.187000000,36,Completed,13-12-2013 0.00,0.28339,0.2449,0.2349,D,7,13,PA,Professional,Employed,3606,4166.666667,0,9000,13-09-2012 0.00,Q3 2012,355.42,2086.23,181
2013-05-22 09:14:04.240000000,36,Current,,0.30285,0.2639,0.2539,E,2,2,LA,Analyst,Employed,0,3166.666667,0,4000,28-05-2013 0.00,Q2 2013,161.99,715.82,69
2008-05-14 17:20:38.447000000,36,Completed,06-01-2011 0.00,0.14419,0.13,0.12,,,4,NC,Engineer - Mechanical,Full-time,71,8416.666667,0,4500,23-05-2008 0.00,Q2 2008,151.62,940.07,208
2013-11-11 08:08:35.287000000,36,Current,,0.26917,0.231,0.221,D,3,1,WI,Laborer,Employed,0,2666.666667,0,10000,14-11-2013 0.00,Q4 2013,387.62,666.26,74
2009-11-14 21:53:13.970000000,36,Completed,27-11-2012 0.00,0.12511,0.104,0.094,A,9,7,IL,Other,Full-time,0,3416.666667,0,5000,27-11-2009 0.00,Q4 2009,162.28,841.15,158
2006-03-30 11:08:08.503000000,36,Completed,16-05-2006 0.00,0.08684,0.08,0.075,,,0,,,,,8333.333333,0,5000,05-04-2006 0.00,Q2 2006,156.68,32.63,51
2012-05-24 07:35:52.213000000,36,Chargedoff,25-08-2013 0.00,0.26681,0.2287,0.2187,D,3,13,NJ,Administrative Assistant,Full-time,0,2033.333333,319,2000,25-05-2012 0.00,Q2 2012,77.28,478.97,41
2012-09-12 15:04:36.263000000,60,Chargedoff,28-01-2014 0.00,0.29464,0.2684,0.2584,D,6,1,NC,Professional,Employed,0,3583.333333,163,11500,28-09-2012 0.00,Q3 2012,350.06,2701.31,177
2013-09-26 10:10:17.550000000,60,Current,,0.24754,0.2225,0.2125,D,8,3,UT,Accountant/CPA,Employed,0,3333.333333,0,10000,30-09-2013 0.00,Q3 2013,277.61,919.95,55
2013-10-07 03:14:49.550000000,60,Current,,0.19323,0.1695,0.1595,C,6,1,MA,Other,Employed,0,3633.333333,0,10000,18-10-2013 0.00,Q4 2013,248.26,557.3662,1
2010-03-12 12:13:42.697000000,36,Completed,23-03-2013 0.00,0.26282,0.2399,0.2299,D,7,1,AL,Religious,Full-time,0,2840.083333,0,3500,23-03-2010 0.00,Q1 2010,131.5,1448.61,209
2013-08-22 13:08:33.250000000,36,Current,,0.18725,0.1509,0.1409,B,7,1,FL,Other,Employed,0,12916.66667,0,30000,26-08-2013 0.00,Q3 2013,1041.28,2153.83,202
2012-02-05 13:26:09.013000000,36,Current,,0.24246,0.2049,0.1949,C,7,1,CA,Other,Employed,0,4750,0,15000,13-02-2012 0.00,Q1 2012,561.21,4510.85,291
2013-11-30 18:09:55.920000000,60,Current,,0.21832,0.194,0.184,C,4,1,NJ,Executive,Employed,0,5500,0,5000,11-12-2013 0.00,Q4 2013,130.81,163.97,1
2008-09-27 05:42:35.203000000,36,Completed,06-10-2011 0.00,0.19855,0.1765,0.1665,,,1,SC,Administrative Assistant,Full-time,0,1666.666667,0,5000,06-10-2008 0.00,Q4 2008,179.89,1475.7,176
2011-08-22 21:04:01.433000000,60,Current,,0.29371,0.2699,0.2599,D,5,2,AK,Clerical,Full-time,0,2681,0,10000,30-08-2011 0.00,Q3 2011,305.29,5777.86,148
2006-12-11 13:41:20.050000000,36,Completed,27-12-2009 0.00,0.10692,0.1,0.095,,,0,TX,Computer Programmer,Not available,,4160,0,19500,27-12-2006 0.00,Q4 2006,626.6,3154.17,302
